Property URL,Price (€),Size (sqm),Monthly Rent (€),Annual Rent (€),Total Recurring Expenses (€),Expenses % of Rent,Total One-Time Expenses (€),One-Time Expenses % of Price,Property Management (€),Maintenance (€),Vacancy (€),Insurance (€),Utilities (€),Closing Costs (€),Total Taxes (€),IMT (€),Stamp Duty (€),NOI (€),Cap Rate (%),Cash on Cash Return (%),Monthly Cash Flow (€),Price per sqm (€),Neighborhood,Neighborhood Avg Price/sqm (€),Diff from Neighborhood Avg (€),Diff from Neighborhood Avg (%),Price/Neighborhood Ratio,Price Classification,Gross Yield (%)
https://www.idealista.pt/en/imovel/34062281/,275000.0,50.0,1891.2722513089004,22695.267015706806,8031.6,57.55,23239.69,8.45,1395.6,2750.0,2326.0,360,1200,11000.0,12239.69,10039.69,2200.0,14663.667015706806,5.332242551166111,1.99,130.69999999999993,5500.0,Arroios,4624.5,875.5,18.9%,1.19,Above Average,8.252824369347929
https://www.idealista.pt/en/imovel/34041352/,295000.0,48.0,1844.4462809917356,22133.355371900827,7710.0,64.25,25599.69,8.68,1200.0,2950.0,2000.0,360,1200,11800.0,13799.69,11439.69,2360.0,14423.355371900827,4.889273007424009,1.34,157.5,6145.833333333333,Belém,4587.06,1558.77,34.0%,1.34,Above Average,7.502832329457908
https://www.idealista.pt/en/imovel/33957087/,272000.0,42.0,1744.9876543209878,20939.851851851854,8920.0,51.26,22885.69,8.41,1740.0,2720.0,2900.0,360,1200,10880.0,12005.69,9829.69,2176.0,12019.851851851854,4.419063180827887,2.88,56.66666666666663,6476.190476190476,Ajuda,4587.06,1889.13,41.2%,1.41,Above Average,7.69847494553377
https://www.idealista.pt/en/imovel/34005065/,288000.0,57.0,2100.1315789473683,25201.57894736842,14622.4,38.29,24773.69,8.6,3818.4,2880.0,6364.0,360,1200,11520.0,13253.69,10949.69,2304.0,10579.17894736842,3.6733260233918124,7.53,-418.5333333333333,5052.631578947368,Misericórdia,4955.78,96.85,2.0%,1.02,Average,8.750548245614034
https://www.idealista.pt/en/imovel/34037932/,239000.0,45.0,2037.8703703703704,24454.444444444445,3950.0,,18991.69,7.95,,2390.0,,360,1200,9560.0,9431.69,7519.69,1912.0,20504.444444444445,8.579265457926546,,470.8333333333333,5311.111111111111,Campo de Ourique,4287.47,1023.64,23.9%,1.24,Above Average,10.231985123198513
https://www.idealista.pt/en/imovel/34020973/,210000.0,40.0,1782.6513157894738,21391.815789473687,7605.6,51.4,15569.69,7.41,1479.6,2100.0,2466.0,360,1200,8400.0,7169.69,5489.69,1680.0,13786.215789473687,6.564864661654137,3.19,166.19999999999993,5250.0,Penha de França,4127.96,1122.04,27.2%,1.27,Above Average,10.186578947368423
https://www.idealista.pt/en/imovel/34014664/,288000.0,60.0,2112.3947368421054,25348.736842105267,14622.4,38.29,24773.69,8.6,3818.4,2880.0,6364.0,360,1200,11520.0,13253.69,10949.69,2304.0,10726.336842105267,3.724422514619884,7.53,-418.5333333333333,4800.0,Misericórdia,4955.78,-155.78,-3.1%,0.97,Average,8.801644736842107
https://www.idealista.pt/en/imovel/34005974/,299500.0,79.0,1890.095238095238,22681.142857142855,4555.0,,26130.69,8.72,,2995.0,,360,1200,11980.0,14150.69,11754.69,2396.0,18126.142857142855,6.0521345098974475,,420.4166666666667,3791.1392405063293,Penha de França,4127.96,-336.82,-8.2%,0.92,Average,7.573002623419985
https://www.idealista.pt/en/imovel/33985662/,210000.0,58.0,,,3660.0,,15569.69,7.41,,2100.0,,360,1200,8400.0,7169.69,5489.69,1680.0,,,,,3620.689655172414,Unknown,,,,,Unknown,
https://www.idealista.pt/en/imovel/34024577/,299900.0,67.0,2060.46875,24725.625,9439.0,51.58,26177.89,8.73,1830.0,2999.0,3050.0,360,1200,11996.0,14181.89,11782.69,2399.2,15286.625,5.097240746915639,2.72,13.416666666666629,4476.119402985075,Benfica,4549.93,-73.81,-1.6%,0.98,Average,8.244623207735911
https://www.idealista.pt/en/imovel/33928601/,275000.0,46.0,1875.2357142857145,22502.828571428574,4310.0,,23239.69,8.45,,2750.0,,360,1200,11000.0,12239.69,10039.69,2200.0,18192.828571428574,6.615574025974028,,440.8333333333333,5978.260869565217,Arroios,4624.5,1353.76,29.3%,1.29,Above Average,8.182846753246755
https://www.idealista.pt/en/imovel/33995907/,275000.0,57.0,2141.1077844311376,25693.29341317365,4310.0,,23239.69,8.45,,2750.0,,360,1200,11000.0,12239.69,10039.69,2200.0,21383.29341317365,7.7757430593358725,,440.8333333333333,4824.561403508772,Penha de França,,,,,Unknown,9.343015786608602
https://www.idealista.pt/en/imovel/34057779/,250000.0,52.0,1581.4814814814815,18977.777777777777,7660.0,56.74,20289.69,8.12,1350.0,2500.0,2250.0,360,1200,10000.0,10289.69,8289.69,2000.0,11317.777777777777,4.527111111111111,2.16,161.66666666666663,4807.692307692308,Graça,4631.2,176.49,3.8%,1.04,Average,7.591111111111111
https://www.idealista.pt/en/imovel/34058868/,299000.0,72.0,,,4550.0,,26071.69,8.72,,2990.0,,360,1200,11960.0,14111.69,11719.69,2392.0,,,,,4152.777777777777,Unknown,,,,,Unknown,
https://www.idealista.pt/en/imovel/34055036/,248000.0,58.0,2037.9521276595744,24455.425531914894,4040.0,,20053.69,8.09,,2480.0,,360,1200,9920.0,10133.69,8149.69,1984.0,20415.425531914894,8.232026424159232,,463.3333333333333,4275.862068965517,Marvila,3702.22,573.64,15.5%,1.15,Above Average,9.861058682223748
https://www.idealista.pt/en/imovel/34062579/,292000.0,48.0,1866.3471074380168,22396.1652892562,9280.0,51.56,25245.69,8.65,1800.0,2920.0,3000.0,360,1200,11680.0,13565.69,11229.69,2336.0,13116.165289256202,4.491837427827466,2.75,26.66666666666663,6083.333333333333,Arroios,4624.5,1458.83,31.5%,1.32,Above Average,7.669919619608288
https://www.idealista.pt/en/imovel/32726243/,249990.0,89.0,1926.0206896551724,23112.248275862068,4059.9,,20288.51,8.12,,2499.9,,360,1200,9999.6,10288.91,8288.99,1999.92,19052.348275862067,7.621244160111231,,461.675,2808.876404494382,Penha de França,4127.96,-1319.08,-32.0%,0.68,Below Average,9.245269121109672
https://www.idealista.pt/en/imovel/34031027/,225000.0,59.0,1874.315,22491.78,9570.0,44.31,17339.690000000002,7.71,2160.0,2250.0,3600.0,360,1200,9000.0,8339.69,6539.69,1800.0,12921.779999999999,5.743013333333333,4.96,2.5,3813.5593220338983,Penha de França,4127.96,-314.4,-7.6%,0.92,Average,9.996346666666668
https://www.idealista.pt/en/imovel/33546055/,268000.0,49.0,2012.093023255814,24145.116279069767,8400.0,53.85,22413.69,8.36,1560.0,2680.0,2600.0,360,1200,10720.0,11693.69,9549.69,2144.0,15745.116279069767,5.8750433877126,2.48,100.0,5469.3877551020405,Graça,4631.2,838.19,18.1%,1.18,Above Average,9.009371745921554
https://www.idealista.pt/en/imovel/34050744/,247500.0,45.0,2021.7985611510792,24261.58273381295,4035.0,,19994.69,8.08,,2475.0,,360,1200,9900.0,10094.69,8114.69,1980.0,20226.58273381295,8.172356660126443,,463.75,5500.0,São Vicente,4631.2,868.8,18.8%,1.19,Above Average,9.802659690429474
https://www.idealista.pt/en/imovel/34062215/,292000.0,49.0,1820.3947368421052,21844.736842105263,4480.0,,25245.69,8.65,,2920.0,,360,1200,11680.0,13565.69,11229.69,2336.0,17364.736842105263,5.9468276856524875,,426.6666666666667,5959.183673469388,Arroios,4624.5,1334.68,28.9%,1.29,Above Average,7.481074260994953
https://www.idealista.pt/en/imovel/34061219/,230000.0,40.0,1780.317880794702,21363.814569536422,3860.0,,17929.690000000002,7.8,,2300.0,,360,1200,9200.0,8729.69,6889.69,1840.0,17503.814569536422,7.61035416066801,,478.3333333333333,5750.0,Beato,4315.09,1434.91,33.3%,1.33,Above Average,9.288615030233228
https://www.idealista.pt/en/imovel/34028209/,285000.0,72.0,1724.4186046511627,20693.023255813954,9050.0,52.01,24419.69,8.57,1740.0,2850.0,2900.0,360,1200,11400.0,13019.69,10739.69,2280.0,11643.023255813954,4.0852713178294575,2.7,45.83333333333337,3958.3333333333335,São Vicente,4631.2,-672.87,-14.5%,0.85,Below Average,7.260709914320686
https://www.idealista.pt/en/imovel/34009332/,280000.0,67.0,2091.8041237113403,25101.649484536083,9480.0,49.38,23829.69,8.51,1920.0,2800.0,3200.0,360,1200,11200.0,12629.69,10389.69,2240.0,15621.649484536083,5.579160530191459,3.2,10.0,4179.104477611941,Campolide,4134.93,44.17,1.1%,1.01,Average,8.964874815905743
https://www.idealista.pt/en/imovel/34062772/,225000.0,61.0,1649.5,19794.0,3810.0,,17339.690000000002,7.71,,2250.0,,360,1200,9000.0,8339.69,6539.69,1800.0,15984.0,7.104000000000001,,482.5,3688.5245901639346,Olivais,4426.5,-737.98,-16.7%,0.83,Below Average,8.797333333333333
https://www.idealista.pt/en/imovel/34034329/,190000.0,73.0,2062.696335078534,24752.35602094241,8922.4,43.56,13298.85,7.0,2048.4,1900.0,3414.0,360,1200,7600.0,5698.85,4178.85,1520.0,15829.95602094241,8.331555800496005,5.69,56.4666666666667,2602.7397260273974,Penha de França,,,,,Unknown,13.027555800496005
https://www.idealista.pt/en/imovel/34028556/,140000.0,41.0,1771.0065789473683,21252.07894736842,6800.0,47.22,8477.39,6.06,1440.0,1400.0,2400.0,360,1200,5600.0,2877.39,1757.39,1120.0,14452.07894736842,10.322913533834585,5.12,233.33333333333337,3414.6341463414633,Campolide,4134.93,-720.3,-17.4%,0.83,Below Average,15.180056390977443
https://www.idealista.pt/en/imovel/34011921/,275000.0,57.0,2123.034682080925,25476.4161849711,4310.0,,23239.69,8.45,,2750.0,,360,1200,11000.0,12239.69,10039.69,2200.0,21166.4161849711,7.696878612716765,,440.8333333333333,4824.561403508772,Penha de França,,,,,Unknown,9.264151339989493
https://www.idealista.pt/en/imovel/34052184/,200000.0,116.0,,,3560.0,,14389.69,7.19,,2000.0,,360,1200,8000.0,6389.69,4789.69,1600.0,,,,,1724.1379310344828,Unknown,,,,,Unknown,
https://www.idealista.pt/en/imovel/34053976/,240000.0,60.0,1851.7777777777776,22221.333333333332,9720.0,45.0,19109.69,7.96,2160.0,2400.0,3600.0,360,1200,9600.0,9509.69,7589.69,1920.0,12501.333333333332,5.208888888888889,4.58,-10.0,4000.0,Penha de França,4127.96,-127.96,-3.1%,0.97,Average,9.258888888888889
https://www.idealista.pt/en/imovel/33993799/,255000.0,48.0,1822.218009478673,21866.616113744076,10935.6,42.72,20879.69,8.19,2559.6000000000004,2550.0,4266.0,360,1200,10200.0,10679.69,8639.69,2040.0,10931.016113744075,4.2866729857819905,5.31,-111.30000000000008,5312.5,Alfama,4662.78,649.72,13.9%,1.14,Above Average,8.575143574017284
https://www.idealista.pt/en/imovel/34050617/,150000.0,40.0,1750.9609375,21011.53125,3060.0,,9378.85,6.25,,1500.0,,360,1200,6000.0,3378.85,2178.85,1200.0,17951.53125,11.9676875,,545.0,3750.0,Beato,4315.09,-565.09,-13.1%,0.87,Below Average,14.0076875
https://www.idealista.pt/en/imovel/34013996/,285000.0,92.0,2116.0714285714284,25392.85714285714,8570.0,54.94,24419.69,8.57,1560.0,2850.0,2600.0,360,1200,11400.0,13019.69,10739.69,2280.0,16822.85714285714,5.902756892230576,2.27,85.83333333333337,3097.8260869565215,Santa Clara,,,,,Unknown,8.909774436090224
https://www.idealista.pt/en/imovel/33788189/,245000.0,68.0,1864.0059523809523,22368.071428571428,8410.0,50.97,19699.69,8.04,1650.0,2450.0,2750.0,360,1200,9800.0,9899.69,7939.69,1960.0,13958.071428571428,5.697172011661808,3.06,99.16666666666664,3602.9411764705883,Campolide,4134.93,-531.99,-12.9%,0.87,Below Average,9.129825072886296
https://www.idealista.pt/en/imovel/33992805/,285000.0,42.0,1779.5032258064516,21354.03870967742,9370.0,50.38,24419.69,8.57,1860.0,2850.0,3100.0,360,1200,11400.0,13019.69,10739.69,2280.0,11984.038709677421,4.204925863044709,2.98,19.16666666666663,6785.714285714285,Santo António,6046.88,738.83,12.2%,1.12,Above Average,7.492645161290323
https://www.idealista.pt/en/imovel/34026676/,215000.0,50.0,2135.1785714285716,25622.14285714286,8510.0,47.28,16159.69,7.52,1800.0,2150.0,3000.0,360,1200,8600.0,7559.69,5839.69,1720.0,17112.14285714286,7.959136212624586,4.11,90.83333333333336,4300.0,Arroios,4624.5,-324.5,-7.0%,0.93,Average,11.917275747508306
https://www.idealista.pt/en/imovel/34017690/,239000.0,50.0,2184.254385964912,26211.052631578947,21809.2,32.56,18991.69,7.95,6697.200000000001,2390.0,11162.0,360,1200,9560.0,9431.69,7519.69,1912.0,4401.852631578946,1.8417793437568812,17.51,-1017.4333333333334,4780.0,Alfama,4662.78,117.22,2.5%,1.03,Average,10.966967628275711
https://www.idealista.pt/en/imovel/34051152/,269000.0,70.0,2397.5,28770.0,8890.0,51.09,22531.69,8.38,1740.0,2690.0,2900.0,360,1200,10760.0,11771.69,9619.69,2152.0,19880.0,7.390334572490706,2.92,59.16666666666663,3842.8571428571427,Anjos,4624.5,-781.64,-16.9%,0.83,Below Average,10.695167286245354
https://www.idealista.pt/en/imovel/34026852/,295000.0,85.0,2042.3148148148148,24507.777777777777,8990.0,53.51,25599.69,8.68,1680.0,2950.0,2800.0,360,1200,11800.0,13799.69,11439.69,2360.0,15517.777777777777,5.260263653483992,2.44,50.83333333333337,3470.5882352941176,Benfica,4549.93,-1079.34,-23.7%,0.76,Below Average,8.307721280602637
https://www.idealista.pt/en/imovel/33969959/,210000.0,54.0,1970.181102362205,23642.17322834646,11416.8,39.25,15569.69,7.41,2908.8,2100.0,4848.0,360,1200,8400.0,7169.69,5489.69,1680.0,12225.37322834646,5.8216062992126,7.83,-151.39999999999998,3888.8888888888887,Baixa,4662.78,-773.89,-16.6%,0.83,Below Average,11.258177727784028
https://www.idealista.pt/en/imovel/34030552/,225000.0,47.0,1718.4545454545455,20621.454545454544,6530.0,64.02,17339.690000000002,7.71,1020.0,2250.0,1700.0,360,1200,9000.0,8339.69,6539.69,1800.0,14091.454545454544,6.2628686868686865,1.51,255.83333333333337,4787.234042553191,Estrela,5368.43,-581.2,-10.8%,0.89,Below Average,9.165090909090909
https://www.idealista.pt/en/imovel/33990050/,290000.0,76.0,2021.9653179190752,24263.583815028902,4460.0,,25009.69,8.62,,2900.0,,360,1200,11600.0,13409.69,11089.69,2320.0,19803.583815028902,6.8288220051823805,,428.3333333333333,3815.7894736842104,Alvalade,4025.64,-209.85,-5.2%,0.95,Average,8.366753039665138
https://www.idealista.pt/en/imovel/34041889/,290000.0,76.0,2021.9653179190752,24263.583815028902,4460.0,,25009.69,8.62,,2900.0,,360,1200,11600.0,13409.69,11089.69,2320.0,19803.583815028902,6.8288220051823805,,428.3333333333333,3815.7894736842104,Alvalade,4025.64,-209.85,-5.2%,0.95,Average,8.366753039665138
https://www.idealista.pt/en/imovel/34005229/,290000.0,76.0,2021.9653179190752,24263.583815028902,4460.0,,25009.69,8.62,,2900.0,,360,1200,11600.0,13409.69,11089.69,2320.0,19803.583815028902,6.8288220051823805,,428.3333333333333,3815.7894736842104,Alvalade,4025.64,-209.85,-5.2%,0.95,Average,8.366753039665138
https://www.idealista.pt/en/imovel/34013648/,230000.0,50.0,1862.0114942528735,22344.137931034482,10106.4,43.15,17929.690000000002,7.8,2342.4,2300.0,3904.0,360,1200,9200.0,8729.69,6889.69,1840.0,12237.737931034482,5.320755622188905,5.37,-42.19999999999993,4600.0,Lapa,5368.43,-768.43,-14.3%,0.86,Below Average,9.714842578710645
https://www.idealista.pt/en/imovel/34037683/,250000.0,45.0,1961.3815789473683,23536.57894736842,4060.0,,20289.69,8.12,,2500.0,,360,1200,10000.0,10289.69,8289.69,2000.0,19476.57894736842,7.790631578947369,,461.6666666666667,5555.555555555556,Alcântara,5268.17,287.39,5.5%,1.05,Average,9.414631578947368
https://www.idealista.pt/en/imovel/34002042/,299000.0,47.0,1704.7297297297298,20456.756756756757,4550.0,,26071.69,8.72,,2990.0,,360,1200,11960.0,14111.69,11719.69,2392.0,15906.756756756757,5.319985537376842,,420.8333333333333,6361.702127659574,Arroios,4624.5,1737.2,37.6%,1.38,Above Average,6.841724667811625
https://www.idealista.pt/en/imovel/34058782/,298000.0,41.0,2126.153846153846,25513.846153846156,4540.0,,25953.69,8.71,,2980.0,,360,1200,11920.0,14033.69,11649.69,2384.0,20973.846153846156,7.038203407330925,,421.6666666666667,7268.292682926829,Misericórdia,4955.78,2312.51,46.7%,1.47,Above Average,8.56169334021683
https://www.idealista.pt/en/imovel/34020448/,300000.0,54.0,1888.593023255814,22663.116279069767,7344.0,70.34,26189.69,8.73,1044.0,3000.0,1740.0,360,1200,12000.0,14189.69,11789.69,2400.0,15319.116279069767,5.106372093023256,0.95,188.0,5555.555555555556,Alcântara,5268.17,287.39,5.5%,1.05,Average,7.554372093023256
https://www.idealista.pt/en/imovel/34049858/,225000.0,44.0,1752.3934426229507,21028.72131147541,9144.4,45.71,17339.690000000002,7.71,2000.4,2250.0,3334.0,360,1200,9000.0,8339.69,6539.69,1800.0,11884.321311475409,5.28192058287796,4.48,37.9666666666667,5113.636363636364,Penha de França,4127.96,985.68,23.9%,1.24,Above Average,9.346098360655738
https://www.idealista.pt/en/imovel/33984272/,265000.0,62.0,2074.4059405940593,24892.871287128713,7867.6,57.36,22059.69,8.32,1371.6,2650.0,2286.0,360,1200,10600.0,11459.69,9339.69,2120.0,17025.271287128715,6.424630674388195,2.04,144.36666666666667,4274.193548387097,Olivais,4426.5,-152.31,-3.4%,0.97,Average,9.393536334765553
https://www.idealista.pt/en/imovel/34032986/,285000.0,70.0,,,4410.0,,24419.69,8.57,,2850.0,,360,1200,11400.0,13019.69,10739.69,2280.0,,,,,4071.4285714285716,Unknown,,,,,Unknown,
https://www.idealista.pt/en/imovel/33985351/,260000.0,92.0,2125.972972972973,25511.675675675673,8320.0,53.33,21469.69,8.26,1560.0,2600.0,2600.0,360,1200,10400.0,11069.69,8989.69,2080.0,17191.675675675673,6.612182952182952,2.59,106.66666666666664,2826.086956521739,Santa Clara,2962.85,-136.76,-4.6%,0.95,Average,9.812182952182951
https://www.idealista.pt/en/imovel/34060865/,199500.0,44.0,2028.923076923077,24347.076923076922,28089.4,30.53,14330.69,7.18,9200.4,1995.0,15334.0,360,1200,7980.0,6350.69,4754.69,1596.0,-3742.3230769230795,-1.8758511663774835,29.89,-1540.7833333333333,4534.090909090909,Mouraria,4662.78,-128.69,-2.8%,0.97,Average,12.20404858299595
https://www.idealista.pt/en/imovel/34057686/,280000.0,40.0,1953.2758620689656,23439.310344827587,4360.0,,23829.69,8.51,,2800.0,,360,1200,11200.0,12629.69,10389.69,2240.0,19079.310344827587,6.8140394088669956,,436.6666666666667,7000.0,Mouraria,4662.78,2337.22,50.1%,1.5,Above Average,8.371182266009852
https://www.idealista.pt/en/imovel/33995413/,165000.0,105.0,800.0,9600.0,3210.0,,10848.85,6.58,,1650.0,,360,1200,6600.0,4248.85,2928.85,1320.0,6390.0,3.872727272727273,,532.5,1571.4285714285713,Campolide,4134.93,-2563.5,-62.0%,0.38,Below Average,5.818181818181818
